ProteinA	UniProtID_A	GeneName_A	ProteinB	UniProtID_B	GeneName_B	MethodType	Method	Publication	Source
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	association (MI:0914)	x-ray crystallography (MI:0114)	Jansma, AL. et al., 2014 (PMID:25451029)	BioGRID (Acc:1504450)
VE7_HPV16	P03129	E7	CBP_HUMAN	Q92793	CREBBP	association (MI:0914)	x-ray crystallography (MI:0114)	Jansma, AL. et al., 2014 (PMID:25451029)	BioGRID (Acc:1504448)
VE7_HPV16	P03129	E7	AES_HUMAN	Q08117	TLE5	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11736971)
VE7_HPV16	P03129	E7	BYST_HUMAN	Q13895	BYSL	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11736976)
VE7_HPV16	P03129	E7	CLK2_HUMAN	P49760	CLK2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11736981)
VE7_HPV16	P03129	E7	RBTN2_HUMAN	P25791	LMO2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737003)
VE7_HPV16	P03129	E7	PIN4_HUMAN	Q9Y237	PIN4	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737008)
VE7_HPV16	P03129	E7	AAPK2_HUMAN	P54646	PRKAA2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737013)
VE7_HPV16	P03129	E7	REL_HUMAN	Q04864	REL	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737018)
VE7_HPV16	P03129	E7	RL9_HUMAN	P32969	RPL9	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737023)
VE7_HPV16	P03129	E7	SRP19_HUMAN	P09132	SRP19	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737028)
VE7_HPV16	P03129	E7	TEAD4_HUMAN	Q15561	TEAD4	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737033)
VE7_HPV16	P03129	E7	ZBT25_HUMAN	P24278	ZBTB25	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737038)
VE7_HPV16	P03129	E7	FUBP3_HUMAN	Q96I24	FUBP3	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737043)
VE7_HPV16	P03129	E7	RPAC1_HUMAN	O15160	POLR1C	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737048)
VE7_HPV16	P03129	E7	SYFM_HUMAN	O95363	FARS2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737053)
VE7_HPV16	P03129	E7	F90A1_HUMAN	Q86YD7	FAM90A1	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737058)
VE7_HPV16	P03129	E7	CCD94_HUMAN	Q9BW85	YJU2	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737063)
VE7_HPV16	P03129	E7	PPL13_HUMAN	Q8TCE9	LGALS14	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737068)
VE7_HPV16	P03129	E7	P66B_HUMAN	Q8WXI9	GATAD2B	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737073)
VE7_HPV16	P03129	E7	CE126_HUMAN	Q9P2H0	CEP126	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737078)
VE7_HPV16	P03129	E7	SCNM1_HUMAN	Q9BWG6	SCNM1	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737083)
VE7_HPV16	P03129	E7	ZC21C_HUMAN	Q53FD0	ZC2HC1C	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737088)
VE7_HPV16	P03129	E7	ZN408_HUMAN	Q9H9D4	ZNF408	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737093)
VE7_HPV16	P03129	E7	TXND5_HUMAN	Q8NBS9	TXNDC5	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737098)
VE7_HPV16	P03129	E7	IN80B_HUMAN	Q9C086	INO80B	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737103)
VE7_HPV16	P03129	E7	SYT16_HUMAN	Q17RD7	SYT16	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737108)
VE7_HPV16	P03129	E7	ZGPAT_HUMAN	Q8N5A5	ZGPAT	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737113)
VE7_HPV16	P03129	E7	EXAS1_HUMAN	Q8N2X6	EXOC3-AS1	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737118)
VE7_HPV16	P03129	E7	ZN417_HUMAN	Q8TAU3	ZNF417	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737123)
VE7_HPV16	P03129	E7	BEND7_HUMAN	Q8N7W2	BEND7	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737128)
VE7_HPV16	P03129	E7	NUTM1_HUMAN	Q86Y26	NUTM1	physical association (MI:0915)	two hybrid array (MI:0397)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11737133)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	two hybrid (MI:0018)	Avvakumov, N. et al., 2003 (PMID:12813456)	IntAct (Acc:EBI-6944958)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	two hybrid (MI:0018)	Berezutskaya, E. et al., 1997 (PMID:9374493)	IntAct (Acc:EBI-8633070)
VE7_HPV16	P03129	E7	RBL2_HUMAN	Q08999	RBL2	physical association (MI:0915)	two hybrid (MI:0018)	Schilling, B. et al., 1998 (PMID:9683573)	IntAct (Acc:EBI-8679170)
VE7_HPV16	P03129	E7	IRF1_HUMAN	P10914	IRF1	physical association (MI:0915)	two hybrid (MI:0018)	Park, JS. et al., 2000 (PMID:10702232)	IntAct (Acc:EBI-7206714)
VE7_HPV16	P03129	E7	IRF1_HUMAN	P10914	IRF1	physical association (MI:0915)	two hybrid (MI:0018)	Park, JS. et al., 2000 (PMID:10702232)	IntAct (Acc:EBI-7206758)
VE7_HPV16	P03129	E7	IRF1_HUMAN	P10914	IRF1	physical association (MI:0915)	two hybrid (MI:0018)	Park, JS. et al., 2000 (PMID:10702232)	IntAct (Acc:EBI-7206665)
VE7_HPV16	P03129	E7	MYC_HUMAN	P01106	MYC	physical association (MI:0915)	two hybrid (MI:0018)	Wang, YW. et al., 2007 (PMID:17070091)	IntAct (Acc:EBI-7063661)
VE7_HPV16	P03129	E7	KPYM_HUMAN	P14618	PKM	physical association (MI:0915)	two hybrid (MI:0018)	Zwerschke, W. et al., 1999 (PMID:9990017)	IntAct (Acc:EBI-8669786)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	physical association (MI:0915)	two hybrid (MI:0018)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005526)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	physical association (MI:0915)	two hybrid (MI:0018)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005549)
VE7_HPV16	P03129	E7	SNW1_HUMAN	Q13573	SNW1	physical association (MI:0915)	two hybrid (MI:0018)	Prathapam, T. et al., 2001 (PMID:11753645)	IntAct (Acc:EBI-8070215)
VE7_HPV16	P03129	E7	SIVA_HUMAN	O15304	SIVA1	physical association (MI:0915)	two hybrid (MI:0018)	Severino, A. et al., 2007 (PMID:17348035)	IntAct (Acc:EBI-7317419)
VE7_HPV16	P03129	E7	KAT2B_HUMAN	Q92831	KAT2B	physical association (MI:0915)	two hybrid (MI:0018)	Avvakumov, N. et al., 2003 (PMID:12813456)	IntAct (Acc:EBI-6944708)
VE7_HPV16	P03129	E7	KAT2B_HUMAN	Q92831	KAT2B	physical association (MI:0915)	two hybrid (MI:0018)	Avvakumov, N. et al., 2003 (PMID:12813456)	IntAct (Acc:EBI-10918848)
VE7_HPV16	P03129	E7	PRS4_HUMAN	P62191	PSMC1	physical association (MI:0915)	two hybrid (MI:0018)	Berezutskaya, E. et al., 1997 (PMID:9374493)	IntAct (Acc:EBI-8633133)
VE7_HPV16	P03129	E7	JUN_HUMAN	P05412	JUN	physical association (MI:0915)	two hybrid (MI:0018)	Antinore, MJ. et al., 1996 (PMID:8617242)	IntAct (Acc:EBI-8674361)
VE7_HPV16	P03129	E7	RS25_HUMAN	P62851	RPS25	physical association (MI:0915)	two hybrid (MI:0018)	Schilling, B. et al., 1998 (PMID:9683573)	IntAct (Acc:EBI-8679186)
VE7_HPV16	P03129	E7	UBP11_HUMAN	P51784	USP11	physical association (MI:0915)	two hybrid (MI:0018)	Lin, CH. et al., 2008 (PMID:18408009)	IntAct (Acc:EBI-1776879)
VE7_HPV16	P03129	E7	UBP11_HUMAN	P51784	USP11	physical association (MI:0915)	two hybrid (MI:0018)	Lin, CH. et al., 2008 (PMID:18408009)	IntAct (Acc:EBI-1776867)
VE7_HPV16	P03129	E7	CHD4_HUMAN	Q14839	CHD4	physical association (MI:0915)	two hybrid (MI:0018)	Brehm, A. et al., 1999 (PMID:10228159)	IntAct (Acc:EBI-6983312)
VE7_HPV16	P03129	E7	FOXM1_MOUSE	O08696	FOXM1	physical association (MI:0915)	two hybrid (MI:0018)	Lüscher-Firzlaff, JM. et al., 1999 (PMID:10523841)	IntAct (Acc:EBI-866458)
VE7_HPV16	P03129	E7	CBP_HUMAN	Q92793	CREBBP	physical association (MI:0915)	two hybrid (MI:0018)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005572)
VE7_HPV16	P03129	E7	DNJA3_HUMAN	Q96EY1	DNAJA3	physical association (MI:0915)	two hybrid (MI:0018)	Schilling, B. et al., 1998 (PMID:9683573)	IntAct (Acc:EBI-8679158)
VE7_HPV16	P03129	E7	DNJA3_HUMAN	Q96EY1	DNAJA3	physical association (MI:0915)	two hybrid (MI:0018)	Schilling, B. et al., 1998 (PMID:9683573)	IntAct (Acc:EBI-8679220)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	ZER1_HUMAN	Q7Z7L7	ZER1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	UBR4_HUMAN	Q5T4S7	UBR4	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	TFDP2_HUMAN	Q14188	TFDP2	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	TFDP1_HUMAN	Q14186	TFDP1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	ELOB_HUMAN	Q15370	ELOB	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	ELOC_HUMAN	Q15369	ELOC	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	SRRM2_HUMAN	Q9UQ35	SRRM2	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	SQOR_HUMAN	Q9Y6N5	SQOR	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	RBL2_HUMAN	Q08999	RBL2	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	RBL1_HUMAN	P28749	RBL1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	PTN21_HUMAN	Q16825	PTPN21	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	PTN14_HUMAN	Q15678	PTPN14	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	PRS7_HUMAN	P35998	PSMC2	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	PCNA_HUMAN	P12004	PCNA	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	KCMF1_HUMAN	Q9P0J7	KCMF1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	JAK1_HUMAN	P23458	JAK1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	E2F5_HUMAN	Q15329	E2F5	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	E2F4_HUMAN	Q16254	E2F4	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	E2F1_HUMAN	Q01094	E2F1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	CN37_HUMAN	P09543	CNP	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	CDN1A_HUMAN	P38936	CDKN1A	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	CDK5_HUMAN	Q00535	CDK5	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	CDK4_HUMAN	P11802	CDK4	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	CDK2_HUMAN	P24941	CDK2	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	CCNE1_HUMAN	P24864	CCNE1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	CCND3_HUMAN	P30281	CCND3	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	CCNA2_HUMAN	P20248	CCNA2	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	TOR4A_HUMAN	Q9NXH8	TOR4A	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	RHG35_HUMAN	Q9NRY4	ARHGAP35	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	AP2M1_HUMAN	Q96CW1	AP2M1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	AP2A1_HUMAN	O95782	AP2A1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	AAK1_HUMAN	Q2M2I8	AAK1	association (MI:0914)	tandem affinity purification (MI:0676)	Rozenblatt-Rosen, O. et al., 2012 (PMID:22810586)	IntAct (Acc:EBI-11721568)
VE7_HPV16	P03129	E7	RAN_HUMAN	P62826	RAN	direct interaction (MI:0407)	pull down (MI:0096)	De Luca, A. et al., 2003 (PMID:12649209)	IntAct (Acc:EBI-8626194)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	pull down (MI:0096)	Dick, FA. et al., 2000 (PMID:10779361)	IntAct (Acc:EBI-7269783)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	pull down (MI:0096)	Brehm, A. et al., 1999 (PMID:10228159)	IntAct (Acc:EBI-6983259)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	pull down (MI:0096)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755362)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	pull down (MI:0096)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755386)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	pull down (MI:0096)	Imai, Y. et al., 1991 (PMID:1870208)	IntAct (Acc:EBI-8055398)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	pull down (MI:0096)	Antinore, MJ. et al., 1996 (PMID:8617242)	IntAct (Acc:EBI-8674337)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	pull down (MI:0096)	Dyson, N. et al., 1992 (PMID:1331501)	BioGRID (Acc:1173685)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	pull down (MI:0096)	Jansma, AL. et al., 2014 (PMID:25451029)	BioGRID (Acc:1504452)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	pull down (MI:0096)	Chen, TT. et al., 2000 (PMID:10891495)	BioGRID (Acc:2387490)
VE7_HPV16	P03129	E7	RBL2_HUMAN	Q08999	RBL2	association (MI:0914)	pull down (MI:0096)	Zhang, B. et al., 2006 (PMID:16381817)	IntAct (Acc:EBI-15561980)
VE7_HPV16	P03129	E7	RBL2_HUMAN	Q08999	RBL2	physical association (MI:0915)	pull down (MI:0096)	Zhang, B. et al., 2006 (PMID:16381817)	DIP (Acc:DIP-76229E)
VE7_HPV16	P03129	E7	RBL2_HUMAN	Q08999	RBL2	NotAssigned	pull down (MI:0096)	Zhang, B. et al., 2006 (PMID:16381817)	DIP (Acc:DIP-197405E)
VE7_HPV16	P03129	E7	RBL2_HUMAN	Q08999	RBL2	direct interaction (MI:0407)	pull down (MI:0096)	Dyson, N. et al., 1992 (PMID:1331501)	BioGRID (Acc:1173687)
VE7_HPV16	P03129	E7	RBL1_HUMAN	P28749	RBL1	association (MI:0914)	pull down (MI:0096)	Zhang, B. et al., 2006 (PMID:16381817)	IntAct (Acc:EBI-15561980)
VE7_HPV16	P03129	E7	RBL1_HUMAN	P28749	RBL1	physical association (MI:0915)	pull down (MI:0096)	Zhang, B. et al., 2006 (PMID:16381817)	DIP (Acc:DIP-70645E)
VE7_HPV16	P03129	E7	RBL1_HUMAN	P28749	RBL1	NotAssigned	pull down (MI:0096)	Zhang, B. et al., 2006 (PMID:16381817)	DIP (Acc:DIP-197405E)
VE7_HPV16	P03129	E7	RBL1_HUMAN	P28749	RBL1	direct interaction (MI:0407)	pull down (MI:0096)	Dyson, N. et al., 1992 (PMID:1331501)	BioGRID (Acc:1173688)
VE7_HPV16	P03129	E7	E2F1_HUMAN	Q01094	E2F1	direct interaction (MI:0407)	pull down (MI:0096)	Hwang, SG. et al., 2002 (PMID:11713253)	IntAct (Acc:EBI-8040012)
VE7_HPV16	P03129	E7	E2F1_HUMAN	Q01094	E2F1	direct interaction (MI:0407)	pull down (MI:0096)	Hwang, SG. et al., 2002 (PMID:11713253)	IntAct (Acc:EBI-8040063)
VE7_HPV16	P03129	E7	E2F1_HUMAN	Q01094	E2F1	physical association (MI:0915)	pull down (MI:0096)	Hwang, SG. et al., 2002 (PMID:11713253)	IntAct (Acc:EBI-8040211)
VE7_HPV16	P03129	E7	CDN1A_HUMAN	P38936	CDKN1A	direct interaction (MI:0407)	pull down (MI:0096)	Jones, DL. et al., 1997 (PMID:9284049)	IntAct (Acc:EBI-8617308)
VE7_HPV16	P03129	E7	CDN1A_HUMAN	P38936	CDKN1A	direct interaction (MI:0407)	pull down (MI:0096)	Jones, DL. et al., 1997 (PMID:9284049)	IntAct (Acc:EBI-8617342)
VE7_HPV16	P03129	E7	CCNA2_HUMAN	P20248	CCNA2	direct interaction (MI:0407)	pull down (MI:0096)	Dyson, N. et al., 1992 (PMID:1331501)	BioGRID (Acc:1173686)
VE7_HPV16	P03129	E7	IRF1_HUMAN	P10914	IRF1	direct interaction (MI:0407)	pull down (MI:0096)	Park, JS. et al., 2000 (PMID:10702232)	IntAct (Acc:EBI-7206691)
VE7_HPV16	P03129	E7	MYC_HUMAN	P01106	MYC	physical association (MI:0915)	pull down (MI:0096)	Wang, YW. et al., 2007 (PMID:17070091)	IntAct (Acc:EBI-7063750)
VE7_HPV16	P03129	E7	KPYM_HUMAN	P14618	PKM	direct interaction (MI:0407)	pull down (MI:0096)	Zwerschke, W. et al., 1999 (PMID:9990017)	IntAct (Acc:EBI-8669756)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	direct interaction (MI:0407)	pull down (MI:0096)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005134)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	direct interaction (MI:0407)	pull down (MI:0096)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005175)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	direct interaction (MI:0407)	pull down (MI:0096)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005195)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	direct interaction (MI:0407)	pull down (MI:0096)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005215)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	direct interaction (MI:0407)	pull down (MI:0096)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005237)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	direct interaction (MI:0407)	pull down (MI:0096)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005287)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	direct interaction (MI:0407)	pull down (MI:0096)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005310)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	direct interaction (MI:0407)	pull down (MI:0096)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005333)
VE7_HPV16	P03129	E7	SIVA_HUMAN	O15304	SIVA1	physical association (MI:0915)	pull down (MI:0096)	Severino, A. et al., 2007 (PMID:17348035)	IntAct (Acc:EBI-7317394)
VE7_HPV16	P03129	E7	FOXM1_HUMAN	Q08050	FOXM1	physical association (MI:0915)	pull down (MI:0096)	Lüscher-Firzlaff, JM. et al., 1999 (PMID:10523841)	IntAct (Acc:EBI-866512)
VE7_HPV16	P03129	E7	FOXM1_HUMAN	Q08050	FOXM1	physical association (MI:0915)	pull down (MI:0096)	Lüscher-Firzlaff, JM. et al., 1999 (PMID:10523841)	IntAct (Acc:EBI-866521)
VE7_HPV16	P03129	E7	KAT2B_HUMAN	Q92831	KAT2B	physical association (MI:0915)	pull down (MI:0096)	Avvakumov, N. et al., 2003 (PMID:12813456)	IntAct (Acc:EBI-6945004)
VE7_HPV16	P03129	E7	KAT2B_HUMAN	Q92831	KAT2B	direct interaction (MI:0407)	pull down (MI:0096)	Huang, SM. et al., 2002 (PMID:12163591)	IntAct (Acc:EBI-8504367)
